match_id,match_seq_num,start_time,account_id,player_slot,hero_id
1200984481,1422689981,1076456737,1234239,128,14
1200984481,1422689981,1076456737,43501498,129,85
1200984481,1422689981,1076456737,65223148,130,40
1200984481,1422689981,1076456737,394795,131,35
1200984481,1422689981,1076456737,46583251,132,44
1200844609,1422685607,1076344354,87539667,0,1
1200844609,1422685607,1076344354,87574507,1,75
1200844609,1422685607,1076344354,1234239,2,14
1200844609,1422685607,1076344354,43501498,3,21
1200844609,1422685607,1076344354,38201623,4,85
1200844609,1422685607,1076344354,51592972,128,30
1200844609,1422685607,1076344354,79787983,129,94
1200844609,1422685607,1076344354,34136335,130,27
1200844609,1422685607,1076344354,4294967295,131,23
1200844609,1422685607,1076344354,110699626,132,93
1200246464,1422657014,1075767040,115084640,0,13
1200246464,1422657014,1075767040,86789038,1,94
1200246464,1422657014,1075767040,1234239,2,14
1200246464,1422657014,1075767040,10910282,3,107
1200246464,1422657014,1075767040,4294967295,4,84
1200246464,1422657014,1075767040,198906987,128,62
1200246464,1422657014,1075767040,65925651,129,1
1200246464,1422657014,1075767040,136058190,130,90
1200246464,1422657014,1075767040,103719613,131,21
1200246464,1422657014,1075767040,111920285,132,68
1198539103,1422608676,1074242980,4294967295,0,42
1198539103,1422608676,1074242980,99755335,1,11
1198539103,1422608676,1074242980,112420581,2,88
1198539103,1422608676,1074242980,196925733,3,106
1198539103,1422608676,1074242980,4294967295,4,97
1198539103,1422608676,1074242980,47682271,128,72
1198539103,1422608676,1074242980,76226300,129,63
1198539103,1422608676,1074242980,43501498,130,40
1198539103,1422608676,1074242980,35915728,131,7
1198539103,1422608676,1074242980,1234239,132,14
1195834493,1422503134,1071761076,143392161,0,35
1195834493,1422503134,1071761076,144461696,1,9
1195834493,1422503134,1071761076,75437111,2,17
1195834493,1422503134,1071761076,4294967295,3,37
1195834493,1422503134,1071761076,171334953,4,8
1195834493,1422503134,1071761076,94739020,128,68
1195834493,1422503134,1071761076,1234239,129,14
1195834493,1422503134,1071761076,10910282,130,107
1195834493,1422503134,1071761076,4294967295,131,11
1195834493,1422503134,1071761076,4294967295,132,99
1195576759,1422485786,1071509743,155052323,0,75
1195576759,1422485786,1071509743,4294967295,1,22
1195576759,1422485786,1071509743,128706586,2,8
1195576759,1422485786,1071509743,120612802,3,106
1195576759,1422485786,1071509743,114988030,4,110
1195576759,1422485786,1071509743,1234239,128,14
1195576759,1422485786,1071509743,67761193,129,27
1195576759,1422485786,1071509743,45169223,130,29
1195576759,1422485786,1071509743,42796897,131,36
1195576759,1422485786,1071509743,4294967295,132,48
1194065848,1422439577,1070138246,129478833,0,81
1194065848,1422439577,1070138246,88282530,1,29
1194065848,1422439577,1070138246,46097345,2,39
1194065848,1422439577,1070138246,36531061,3,8
1194065848,1422439577,1070138246,11899151,4,86
1194065848,1422439577,1070138246,43501498,128,96
1194065848,1422439577,1070138246,1234239,129,14
1194065848,1422439577,1070138246,55983286,130,31
1194065848,1422439577,1070138246,67761193,131,27
1194065848,1422439577,1070138246,111841212,132,93
1193934920,1422435027,1070038015,43501498,0,100
1193934920,1422435027,1070038015,1234239,1,14
1193934920,1422435027,1070038015,26140590,2,77
1193934920,1422435027,1070038015,55983286,3,74
1193934920,1422435027,1070038015,88371508,4,61
1193934920,1422435027,1070038015,46763314,128,38
1193934920,1422435027,1070038015,155446627,129,70
1193934920,1422435027,1070038015,54504830,130,52
1193934920,1422435027,1070038015,99613425,131,68
1193934920,1422435027,1070038015,112699140,132,69
1193303425,1422404569,1069419394,94739020,0,35
1193303425,1422404569,1069419394,10910282,1,110
1193303425,1422404569,1069419394,1234239,2,14
1193303425,1422404569,1069419394,45169223,3,21
1193303425,1422404569,1069419394,109953033,4,29
1193303425,1422404569,1069419394,144852541,128,75
1193303425,1422404569,1069419394,162066064,129,106
1193303425,1422404569,1069419394,158397712,130,63
1193303425,1422404569,1069419394,150933694,131,84
1193303425,1422404569,1069419394,175947361,132,101
1191541878,1422341615,1067831006,32787559,0,89
1191541878,1422341615,1067831006,67299764,1,109
1191541878,1422341615,1067831006,1098727,2,52
1191541878,1422341615,1067831006,41500221,3,8
1191541878,1422341615,1067831006,54285518,4,7
1191541878,1422341615,1067831006,10910282,128,31
1191541878,1422341615,1067831006,1234239,129,14
1191541878,1422341615,1067831006,43501498,130,95
1191541878,1422341615,1067831006,4294967295,131,35
1191541878,1422341615,1067831006,71747603,132,33
1191488927,1422339065,1067778040,183795368,0,69
1191488927,1422339065,1067778040,4294967295,1,25
1191488927,1422339065,1067778040,89286315,2,49
1191488927,1422339065,1067778040,4294967295,3,12
1191488927,1422339065,1067778040,73489588,4,26
1191488927,1422339065,1067778040,4294967295,128,30
1191488927,1422339065,1067778040,10910282,129,88
1191488927,1422339065,1067778040,1234239,130,14
1191488927,1422339065,1067778040,43501498,131,102
1191488927,1422339065,1067778040,4294967295,132,105
1191142342,1422317288,1067470565,10910282,0,4
1191142342,1422317288,1067470565,43501498,1,98
1191142342,1422317288,1067470565,35915728,2,40
1191142342,1422317288,1067470565,1234239,3,14
1191142342,1422317288,1067470565,66922559,4,104
1191142342,1422317288,1067470565,158492770,128,69
1191142342,1422317288,1067470565,34978951,129,5
1191142342,1422317288,1067470565,144907038,130,46
1191142342,1422317288,1067470565,92126214,131,110
1191142342,1422317288,1067470565,121880409,132,88
1189508375,1422258900,1065989067,6879957,0,21
1189508375,1422258900,1065989067,89390560,1,16
1189508375,1422258900,1065989067,67720821,2,104
1189508375,1422258900,1065989067,144110720,3,67
1189508375,1422258900,1065989067,4294967295,4,5
1189508375,1422258900,1065989067,67761193,128,20
1189508375,1422258900,1065989067,35915728,129,55
1189508375,1422258900,1065989067,43501498,130,100
1189508375,1422258900,1065989067,1234239,131,14
1189508375,1422258900,1065989067,45261346,132,51
1189436442,1422255655,1065906673,4294967295,0,18
1189436442,1422255655,1065906673,67761193,1,63
1189436442,1422255655,1065906673,35915728,2,83
1189436442,1422255655,1065906673,43501498,3,100
1189436442,1422255655,1065906673,1234239,4,14
1189436442,1422255655,1065906673,144675478,128,9
1189436442,1422255655,1065906673,4294967295,129,70
1189436442,1422255655,1065906673,4294967295,130,33
1189436442,1422255655,1065906673,4294967295,131,21
1189436442,1422255655,1065906673,132876020,132,86
1186973037,1422167034,1063717151,1234239,0,14
1186973037,1422167034,1063717151,43501498,1,75
1186973037,1422167034,1063717151,35915728,2,4
1186973037,1422167034,1063717151,100434738,3,104
1186973037,1422167034,1063717151,213913023,4,83
1186973037,1422167034,1063717151,71309966,128,63
1186973037,1422167034,1063717151,80001527,129,25
1186973037,1422167034,1063717151,67749672,130,96
1186973037,1422167034,1063717151,30894391,131,74
1186973037,1422167034,1063717151,4294967295,132,40
1186382392,1422138112,1063112802,96929022,0,95
1186382392,1422138112,1063112802,4294967295,1,70
1186382392,1422138112,1063112802,4294967295,2,50
1186382392,1422138112,1063112802,93701095,3,51
1186382392,1422138112,1063112802,4294967295,4,16
1186382392,1422138112,1063112802,35915728,128,35
1186382392,1422138112,1063112802,67761193,129,69
1186382392,1422138112,1063112802,1234239,130,14
1186382392,1422138112,1063112802,25665234,131,39
1186382392,1422138112,1063112802,142292270,132,74
1184379591,1422083223,1061297100,8113956,0,106
1184379591,1422083223,1061297100,4294967295,1,5
1184379591,1422083223,1061297100,93512599,2,97
1184379591,1422083223,1061297100,125121838,3,44
1184379591,1422083223,1061297100,133530281,4,7
1184379591,1422083223,1061297100,77244146,128,2
1184379591,1422083223,1061297100,1234239,129,14
1184379591,1422083223,1061297100,35915728,130,61
1184379591,1422083223,1061297100,43501498,131,8
1184379591,1422083223,1061297100,74331882,132,102
1184288966,1422080028,1061204218,88013503,0,10
1184288966,1422080028,1061204218,197684269,1,26
1184288966,1422080028,1061204218,126891630,2,30
1184288966,1422080028,1061204218,110478001,3,41
1184288966,1422080028,1061204218,4294967295,4,52
1184288966,1422080028,1061204218,1234239,128,14
1184288966,1422080028,1061204218,35915728,129,101
1184288966,1422080028,1061204218,43501498,130,3
1184288966,1422080028,1061204218,91427939,131,98
1184288966,1422080028,1061204218,48758674,132,56
1184058376,1422069999,1061015255,31717668,0,94
1184058376,1422069999,1061015255,6919087,1,105
1184058376,1422069999,1061015255,35915728,2,52
1184058376,1422069999,1061015255,1234239,3,14
1184058376,1422069999,1061015255,45169223,4,29
1184058376,1422069999,1061015255,19503829,128,23
1184058376,1422069999,1061015255,27643724,129,75
1184058376,1422069999,1061015255,86804058,130,53
1184058376,1422069999,1061015255,92227647,131,74
1184058376,1422069999,1061015255,4294967295,132,8
1183946938,1422064006,1060888841,214726545,0,25
1183946938,1422064006,1060888841,35915728,1,77
1183946938,1422064006,1060888841,10411651,2,73
1183946938,1422064006,1060888841,1234239,3,14
1183946938,1422064006,1060888841,83916183,4,22
1183946938,1422064006,1060888841,8259821,128,105
1183946938,1422064006,1060888841,1297650,129,100
1183946938,1422064006,1060888841,4294967295,130,35
1183946938,1422064006,1060888841,101574724,131,106
1183946938,1422064006,1060888841,4294967295,132,9
1183895783,1422060659,1060840016,37701202,0,9
1183895783,1422060659,1060840016,40777877,1,31
1183895783,1422060659,1060840016,4294967295,2,6
1183895783,1422060659,1060840016,86835966,3,21
1183895783,1422060659,1060840016,105269439,4,11
1183895783,1422060659,1060840016,4294967295,128,104
1183895783,1422060659,1060840016,35915728,129,35
1183895783,1422060659,1060840016,10411651,130,105
1183895783,1422060659,1060840016,1234239,131,14
1183895783,1422060659,1060840016,4294967295,132,30
1181559756,1421975181,1058718987,86834589,0,51
1181559756,1421975181,1058718987,114603567,1,89
1181559756,1421975181,1058718987,4294967295,2,19
1181559756,1421975181,1058718987,90981895,3,34
1181559756,1421975181,1058718987,4294967295,4,20
1181559756,1421975181,1058718987,4294967295,128,28
1181559756,1421975181,1058718987,35915728,129,25
1181559756,1421975181,1058718987,67761193,130,36
1181559756,1421975181,1058718987,1234239,131,14
1181559756,1421975181,1058718987,10411651,132,68
1181527067,1421972625,1058677098,4294967295,0,34
1181527067,1421972625,1058677098,40604810,1,31
1181527067,1421972625,1058677098,67761193,2,63
1181527067,1421972625,1058677098,35915728,3,104
1181527067,1421972625,1058677098,1234239,4,14
1181527067,1421972625,1058677098,4294967295,128,84
1181527067,1421972625,1058677098,114603567,129,44
1181527067,1421972625,1058677098,4294967295,130,62
1181527067,1421972625,1058677098,90981895,131,10
1181527067,1421972625,1058677098,65054196,132,58
1179496679,1421893207,1056825818,53368285,0,104
1179496679,1421893207,1056825818,8384235,1,74
1179496679,1421893207,1056825818,35915728,2,17
1179496679,1421893207,1056825818,10411651,3,84
1179496679,1421893207,1056825818,1234239,4,14
1179496679,1421893207,1056825818,3128253,128,59
1179496679,1421893207,1056825818,4294967295,129,53
1179496679,1421893207,1056825818,75168716,130,69
1179496679,1421893207,1056825818,136212440,131,62
1179496679,1421893207,1056825818,13269333,132,44
1179458801,1421890569,1056800110,13269333,0,44
1179458801,1421890569,1056800110,32888739,1,2
1179458801,1421890569,1056800110,49782919,2,26
1179458801,1421890569,1056800110,92234359,3,8
1179458801,1421890569,1056800110,43693975,4,102
1179458801,1421890569,1056800110,45595312,128,49
1179458801,1421890569,1056800110,34796235,129,75
1179458801,1421890569,1056800110,35915728,130,40
1179458801,1421890569,1056800110,10411651,131,83
1179458801,1421890569,1056800110,1234239,132,14
1179376800,1421884278,1056727710,172901842,0,50
1179376800,1421884278,1056727710,4294967295,1,7
1179376800,1421884278,1056727710,113939084,2,69
1179376800,1421884278,1056727710,4294967295,3,39
1179376800,1421884278,1056727710,175198709,4,95
1179376800,1421884278,1056727710,213963299,128,8
1179376800,1421884278,1056727710,35915728,129,51
1179376800,1421884278,1056727710,1234239,130,14
1179376800,1421884278,1056727710,130886092,131,17
1179376800,1421884278,1056727710,192307116,132,11
1175312165,1421717286,1053044865,40409452,0,7
1175312165,1421717286,1053044865,35776939,1,4
1175312165,1421717286,1053044865,1234239,2,14
1175312165,1421717286,1053044865,67761193,3,40
1175312165,1421717286,1053044865,35915728,4,42
1175312165,1421717286,1053044865,4294967295,128,2
1175312165,1421717286,1053044865,122623858,129,21
1175312165,1421717286,1053044865,104394995,130,18
1175312165,1421717286,1053044865,141674841,131,35
1175312165,1421717286,1053044865,80384345,132,39
1173672281,1421657164,1051571602,16235079,0,44
1173672281,1421657164,1051571602,4294967295,1,95
1173672281,1421657164,1051571602,77313907,2,30
1173672281,1421657164,1051571602,77151066,3,9
1173672281,1421657164,1051571602,133546072,4,84
1173672281,1421657164,1051571602,1234239,128,14
1173672281,1421657164,1051571602,43501498,129,104
1173672281,1421657164,1051571602,67761193,130,63
1173672281,1421657164,1051571602,10910282,131,87
1173672281,1421657164,1051571602,39058703,132,105
1173619853,1421654994,1051489300,1234239,0,14
1173619853,1421654994,1051489300,43501498,1,25
1173619853,1421654994,1051489300,67761193,2,63
1173619853,1421654994,1051489300,10910282,3,20
1173619853,1421654994,1051489300,4294967295,4,8
1173619853,1421654994,1051489300,4294967295,128,83
1173619853,1421654994,1051489300,133546072,129,32
1173619853,1421654994,1051489300,77151066,130,77
1173619853,1421654994,1051489300,77313907,131,55
1173619853,1421654994,1051489300,4294967295,132,15
1173180064,1421630986,1051096864,4294967295,0,93
1173180064,1421630986,1051096864,1234239,1,14
1173180064,1421630986,1051096864,43501498,2,101
1173180064,1421630986,1051096864,35915728,3,54
1173180064,1421630986,1051096864,10411651,4,105
1173180064,1421630986,1051096864,28625479,128,63
1173180064,1421630986,1051096864,11720806,129,11
1173180064,1421630986,1051096864,40080574,130,6
1173180064,1421630986,1051096864,39880150,131,5
1173180064,1421630986,1051096864,98630379,132,92
1173135945,1421627778,1051061359,1234239,0,14
1173135945,1421627778,1051061359,43501498,1,101
1173135945,1421627778,1051061359,35915728,2,10
1173135945,1421627778,1051061359,10411651,3,105
1173135945,1421627778,1051061359,4294967295,4,1
1173135945,1421627778,1051061359,113154448,128,61
1173135945,1421627778,1051061359,75704953,129,7
1173135945,1421627778,1051061359,154215504,130,111
1173135945,1421627778,1051061359,110731219,131,87
1173135945,1421627778,1051061359,83858295,132,11
1173070906,1421623168,1051014173,4294967295,0,3
1173070906,1421623168,1051014173,110517380,1,82
1173070906,1421623168,1051014173,130299272,2,36
1173070906,1421623168,1051014173,118009115,3,2
1173070906,1421623168,1051014173,35086481,4,107
1173070906,1421623168,1051014173,88480228,128,63
1173070906,1421623168,1051014173,1234239,129,14
1173070906,1421623168,1051014173,43501498,130,101
1173070906,1421623168,1051014173,88635856,131,31
1173070906,1421623168,1051014173,80264009,132,29
1161760548,1421208939,1040735391,160735922,0,17
1161760548,1421208939,1040735391,42305966,1,99
1161760548,1421208939,1040735391,4294967295,2,110
1161760548,1421208939,1040735391,37704578,3,83
1161760548,1421208939,1040735391,196820040,4,101
1161760548,1421208939,1040735391,94739020,128,35
1161760548,1421208939,1040735391,10910282,129,71
1161760548,1421208939,1040735391,35915728,130,60
1161760548,1421208939,1040735391,1234239,131,14
1161760548,1421208939,1040735391,212086007,132,8
1161605052,1421198679,1040588049,10411651,0,68
1161605052,1421198679,1040588049,35915728,1,64
1161605052,1421198679,1040588049,1234239,2,14
1161605052,1421198679,1040588049,36470786,3,60
1161605052,1421198679,1040588049,79383908,4,44
1161605052,1421198679,1040588049,205664030,128,61
1161605052,1421198679,1040588049,201922442,129,45
1161605052,1421198679,1040588049,202512352,130,8
1161605052,1421198679,1040588049,50980820,131,20
1161605052,1421198679,1040588049,4294967295,132,69
1161544580,1421194060,1040546362,45169223,0,29
1161544580,1421194060,1040546362,35915728,1,111
1161544580,1421194060,1040546362,1234239,2,14
1161544580,1421194060,1040546362,49907696,3,22
1161544580,1421194060,1040546362,96946935,4,4
1161544580,1421194060,1040546362,123630880,128,46
1161544580,1421194060,1040546362,67884660,129,16
1161544580,1421194060,1040546362,6991390,130,105
1161544580,1421194060,1040546362,4294967295,131,28
1161544580,1421194060,1040546362,20407206,132,32
1159941412,1421134872,1039116313,4294967295,0,104
1159941412,1421134872,1039116313,1234239,1,14
1159941412,1421134872,1039116313,10910282,2,51
1159941412,1421134872,1039116313,43501498,3,68
1159941412,1421134872,1039116313,4225252,4,30
1159941412,1421134872,1039116313,4294967295,128,59
1159941412,1421134872,1039116313,14387741,129,10
1159941412,1421134872,1039116313,4294967295,130,74
1159941412,1421134872,1039116313,164629368,131,75
1159941412,1421134872,1039116313,75168716,132,65
1158056520,1421055882,1037381187,4294967295,0,43
1158056520,1421055882,1037381187,4294967295,1,107
1158056520,1421055882,1037381187,91998888,2,53
1158056520,1421055882,1037381187,4294967295,3,15
1158056520,1421055882,1037381187,100519500,4,8
1158056520,1421055882,1037381187,10910282,128,31
1158056520,1421055882,1037381187,1234239,129,14
1158056520,1421055882,1037381187,43501498,130,37
1158056520,1421055882,1037381187,4294967295,131,9
1158056520,1421055882,1037381187,150713972,132,44
1157894684,1421048882,1037225841,43501498,0,84
1157894684,1421048882,1037225841,1234239,1,14
1157894684,1421048882,1037225841,10910282,2,86
1157894684,1421048882,1037225841,45169223,3,29
1157894684,1421048882,1037225841,4294967295,4,95
1157894684,1421048882,1037225841,4294967295,128,41
1157894684,1421048882,1037225841,4294967295,129,7
1157894684,1421048882,1037225841,58887327,130,39
1157894684,1421048882,1037225841,172998269,131,13
1157894684,1421048882,1037225841,172867513,132,8
1157824839,1421045331,1037150722,19630844,0,106
1157824839,1421045331,1037150722,101636987,1,65
1157824839,1421045331,1037150722,24219960,2,30
1157824839,1421045331,1037150722,67720821,3,42
1157824839,1421045331,1037150722,23579349,4,16
1157824839,1421045331,1037150722,43501498,128,102
1157824839,1421045331,1037150722,1234239,129,14
1157824839,1421045331,1037150722,10910282,130,9
1157824839,1421045331,1037150722,45169223,131,29
1157824839,1421045331,1037150722,96585767,132,8
1155670711,1420960992,1035180910,131113852,0,70
1155670711,1420960992,1035180910,110444705,1,46
1155670711,1420960992,1035180910,38112285,2,44
1155670711,1420960992,1035180910,46426396,3,98
1155670711,1420960992,1035180910,38248040,4,20
1155670711,1420960992,1035180910,46869378,128,94
1155670711,1420960992,1035180910,64457388,129,77
1155670711,1420960992,1035180910,1234239,130,14
1155670711,1420960992,1035180910,45169223,131,29
1155670711,1420960992,1035180910,43501498,132,37
1155569715,1420957438,1035093869,168170774,0,2
1155569715,1420957438,1035093869,130610336,1,86
1155569715,1420957438,1035093869,112277495,2,45
1155569715,1420957438,1035093869,168348163,3,48
1155569715,1420957438,1035093869,110281258,4,63
1155569715,1420957438,1035093869,94739020,128,88
1155569715,1420957438,1035093869,45169223,129,20
1155569715,1420957438,1035093869,43501498,130,6
1155569715,1420957438,1035093869,1234239,131,14
1155569715,1420957438,1035093869,58958819,132,54
1155466288,1420953345,1035020156,94739020,0,84
1155466288,1420953345,1035020156,45169223,1,29
1155466288,1420953345,1035020156,35915728,2,6
1155466288,1420953345,1035020156,1234239,3,14
1155466288,1420953345,1035020156,58958819,4,51
1155466288,1420953345,1035020156,118307834,128,70
1155466288,1420953345,1035020156,40702258,129,8
1155466288,1420953345,1035020156,4628350,130,9
1155466288,1420953345,1035020156,54776932,131,2
1155466288,1420953345,1035020156,103133574,132,86
1155379255,1420949442,1034936818,4294967295,0,8
1155379255,1420949442,1034936818,29494425,1,16
1155379255,1420949442,1034936818,4294967295,2,30
1155379255,1420949442,1034936818,44440167,3,41
1155379255,1420949442,1034936818,135664117,4,51
1155379255,1420949442,1034936818,94739020,128,15
1155379255,1420949442,1034936818,45169223,129,29
1155379255,1420949442,1034936818,35915728,130,110
1155379255,1420949442,1034936818,1234239,131,14
1155379255,1420949442,1034936818,4294967295,132,69
1155320348,1420946679,1034862510,158255930,0,65
1155320348,1420946679,1034862510,94739020,1,64
1155320348,1420946679,1034862510,45169223,2,29
1155320348,1420946679,1034862510,35915728,3,63
1155320348,1420946679,1034862510,1234239,4,14
1155320348,1420946679,1034862510,183061636,128,37
1155320348,1420946679,1034862510,132771558,129,94
1155320348,1420946679,1034862510,122613983,130,21
1155320348,1420946679,1034862510,4294967295,131,45
1155320348,1420946679,1034862510,138126435,132,26
1155269178,1420944163,1034815764,117172254,0,87
1155269178,1420944163,1034815764,68809500,1,13
1155269178,1420944163,1034815764,91556998,2,35
1155269178,1420944163,1034815764,96222751,3,84
1155269178,1420944163,1034815764,96389731,4,41
1155269178,1420944163,1034815764,94739020,128,50
1155269178,1420944163,1034815764,45169223,129,29
1155269178,1420944163,1034815764,35915728,130,81
1155269178,1420944163,1034815764,1234239,131,14
1155269178,1420944163,1034815764,125345965,132,62
1155032010,1420930041,1034618943,120526577,0,57
1155032010,1420930041,1034618943,60209458,1,73
1155032010,1420930041,1034618943,4294967295,2,26
1155032010,1420930041,1034618943,96323359,3,23
1155032010,1420930041,1034618943,180997486,4,94
1155032010,1420930041,1034618943,196171940,128,2
1155032010,1420930041,1034618943,2333141,129,93
1155032010,1420930041,1034618943,1234239,130,14
1155032010,1420930041,1034618943,45169223,131,29
1155032010,1420930041,1034618943,117183398,132,109
1154973862,1420927249,1034536219,7515154,0,40
1154973862,1420927249,1034536219,21259287,1,75
1154973862,1420927249,1034536219,2752113,2,44
1154973862,1420927249,1034536219,22491618,3,51
1154973862,1420927249,1034536219,83517644,4,33
1154973862,1420927249,1034536219,1234239,128,14
1154973862,1420927249,1034536219,45169223,129,29
1154973862,1420927249,1034536219,166057126,130,5
1154973862,1420927249,1034536219,35716633,131,50
1154973862,1420927249,1034536219,4294967295,132,8
1152727329,1420857824,1032493061,72345524,0,75
1152727329,1420857824,1032493061,36194069,1,84
1152727329,1420857824,1032493061,144657579,2,13
1152727329,1420857824,1032493061,84601910,3,35
1152727329,1420857824,1032493061,51164751,4,17
1152727329,1420857824,1032493061,45169223,128,58
1152727329,1420857824,1032493061,1234239,129,14
1152727329,1420857824,1032493061,35915728,130,1
1152727329,1420857824,1032493061,10411651,131,105
1152727329,1420857824,1032493061,212192783,132,85
1152654192,1420853781,1032441861,45169223,0,82
1152654192,1420853781,1032441861,1234239,1,14
1152654192,1420853781,1032441861,35915728,2,35
1152654192,1420853781,1032441861,10411651,3,105
1152654192,1420853781,1032441861,94739020,4,60
1152654192,1420853781,1032441861,77983314,128,19
1152654192,1420853781,1032441861,97014487,129,91
1152654192,1420853781,1032441861,97843609,130,65
1152654192,1420853781,1032441861,27666162,131,56
1152654192,1420853781,1032441861,84236752,132,21
1150330701,1420772701,1030313365,1234239,0,14
1150330701,1420772701,1030313365,10910282,1,30
1150330701,1420772701,1030313365,94739020,2,69
1150330701,1420772701,1030313365,58958819,3,4
1150330701,1420772701,1030313365,37489074,4,6
1150330701,1420772701,1030313365,42730238,128,21
1150330701,1420772701,1030313365,64673508,129,66
1150330701,1420772701,1030313365,19755629,130,25
1150330701,1420772701,1030313365,7936798,131,94
1150330701,1420772701,1030313365,144835155,132,62
1150273733,1420769137,1030266924,101003119,0,45
1150273733,1420769137,1030266924,88906136,1,84
1150273733,1420769137,1030266924,4294967295,2,12
1150273733,1420769137,1030266924,4294967295,3,8
1150273733,1420769137,1030266924,205116178,4,74
1150273733,1420769137,1030266924,1234239,128,14
1150273733,1420769137,1030266924,10411651,129,105
1150273733,1420769137,1030266924,35915728,130,35
1150273733,1420769137,1030266924,10910282,131,107
1150273733,1420769137,1030266924,4294967295,132,47
1150212513,1420764955,1030203475,42699666,0,27
1150212513,1420764955,1030203475,42222911,1,67
1150212513,1420764955,1030203475,38954975,2,101
1150212513,1420764955,1030203475,4294967295,3,73
1150212513,1420764955,1030203475,210647839,4,21
1150212513,1420764955,1030203475,1234239,128,14
1150212513,1420764955,1030203475,10910282,129,71
1150212513,1420764955,1030203475,35915728,130,31
1150212513,1420764955,1030203475,208800482,131,57
1150212513,1420764955,1030203475,165021697,132,44
1148049919,1420687436,1028244887,35915728,0,35
1148049919,1420687436,1028244887,58958819,1,63
1148049919,1420687436,1028244887,94739020,2,68
1148049919,1420687436,1028244887,10411651,3,105
1148049919,1420687436,1028244887,1234239,4,14
1148049919,1420687436,1028244887,38513829,128,2
1148049919,1420687436,1028244887,4294967295,129,61
1148049919,1420687436,1028244887,20287327,130,41
1148049919,1420687436,1028244887,75060686,131,36
1148049919,1420687436,1028244887,144110720,132,101
1147760721,1420669442,1027988934,74676131,0,60
1147760721,1420669442,1027988934,42699666,1,67
1147760721,1420669442,1027988934,29725359,2,50
1147760721,1420669442,1027988934,94739020,3,68
1147760721,1420669442,1027988934,1234239,4,14
1147760721,1420669442,1027988934,75523445,128,39
1147760721,1420669442,1027988934,4294967295,129,95
1147760721,1420669442,1027988934,97626069,130,90
1147760721,1420669442,1027988934,30958489,131,51
1147760721,1420669442,1027988934,4294967295,132,104
1143755299,1420529986,1024335074,10910282,0,21
1143755299,1420529986,1024335074,26140590,1,81
1143755299,1420529986,1024335074,1234239,2,14
1143755299,1420529986,1024335074,205425126,3,22
1143755299,1420529986,1024335074,196782542,4,71
1143755299,1420529986,1024335074,68444034,128,2
1143755299,1420529986,1024335074,100568646,129,84
1143755299,1420529986,1024335074,76226300,130,63
1143755299,1420529986,1024335074,47682271,131,35
1143755299,1420529986,1024335074,100325578,132,30
1143569274,1420520905,1024151231,45210724,0,110
1143569274,1420520905,1024151231,48735998,1,42
1143569274,1420520905,1024151231,23455237,2,25
1143569274,1420520905,1024151231,41277693,3,54
1143569274,1420520905,1024151231,230921,4,44
1143569274,1420520905,1024151231,49930186,128,21
1143569274,1420520905,1024151231,17253870,129,8
1143569274,1420520905,1024151231,1234239,130,14
1143569274,1420520905,1024151231,94739020,131,35
1143569274,1420520905,1024151231,10910282,132,71
1143529963,1420518738,1024108233,23455237,0,15
1143529963,1420518738,1024108233,41277693,1,48
1143529963,1420518738,1024108233,10910282,2,25
1143529963,1420518738,1024108233,94739020,3,35
1143529963,1420518738,1024108233,1234239,4,14
1143529963,1420518738,1024108233,36470786,128,43
1143529963,1420518738,1024108233,29613630,129,27
1143529963,1420518738,1024108233,79383908,130,40
1143529963,1420518738,1024108233,56861088,131,62
1143529963,1420518738,1024108233,4294967295,132,47
1143338366,1420506455,1023947239,102592494,0,50
1143338366,1420506455,1023947239,4294967295,1,17
1143338366,1420506455,1023947239,4294967295,2,32
1143338366,1420506455,1023947239,101678026,3,8
1143338366,1420506455,1023947239,4294967295,4,99
1143338366,1420506455,1023947239,29368149,128,106
1143338366,1420506455,1023947239,67762065,129,100
1143338366,1420506455,1023947239,94739020,130,68
1143338366,1420506455,1023947239,10910282,131,52
1143338366,1420506455,1023947239,1234239,132,14
1143305205,1420503961,1023905666,87256914,0,96
1143305205,1420503961,1023905666,8519181,1,59
1143305205,1420503961,1023905666,37788859,2,89
1143305205,1420503961,1023905666,2831838,3,26
1143305205,1420503961,1023905666,66264035,4,16
1143305205,1420503961,1023905666,74080844,128,14
1143305205,1420503961,1023905666,4294967295,129,10
1143305205,1420503961,1023905666,94739020,130,77
1143305205,1420503961,1023905666,10910282,131,32
1143305205,1420503961,1023905666,1234239,132,79
1141539834,1420439958,1022359287,87809178,0,30
1141539834,1420439958,1022359287,58739956,1,32
1141539834,1420439958,1022359287,10541134,2,57
1141539834,1420439958,1022359287,54354879,3,71
1141539834,1420439958,1022359287,56953686,4,4
1141539834,1420439958,1022359287,123543216,128,68
1141539834,1420439958,1022359287,190894172,129,73
1141539834,1420439958,1022359287,110296239,130,29
1141539834,1420439958,1022359287,10910282,131,51
1141539834,1420439958,1022359287,1234239,132,14
1141474911,1420436829,1022296152,83858208,0,96
1141474911,1420436829,1022296152,28838532,1,91
1141474911,1420436829,1022296152,48157976,2,20
1141474911,1420436829,1022296152,28838528,3,18
1141474911,1420436829,1022296152,55995574,4,84
1141474911,1420436829,1022296152,94739020,128,8
1141474911,1420436829,1022296152,10910282,129,71
1141474911,1420436829,1022296152,1234239,130,14
1141474911,1420436829,1022296152,43501498,131,7
